,Unnamed: 0,SIMNAME,TEFF,LOGG,VSINI,CH,NH,OH,NaH,MgH,AlH,SiH,CaH,TiH,VH,CrH,MnH,FeH,NiH,YH,DIR,,,,,,,,,,,,,,,,,,
73,73,HTR211-001,5586.4136,4.572602,0.100000001,-0.44629171,-0.45248762,-0.31351477,-0.49522713,-0.44618946,-0.4754328,-0.48618066,-0.49926972,-0.47876552,-0.5291568,-0.5608235,-0.6917928,-0.54945415,-0.55792737,-0.5096185,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HTR211-001_rj100.440.ech,,,,,,,,,,,,,,,,,-0.471022753,-0.436547392
447,447,HD 185351,5005.59,3.3429534,1.718731134,-0.00964912,0.31014156,0.118661426,0.16536371,0.07355853,0.044116497,-0.027923591,0.1397911,0.09770037,0.013291523,0.1569311,0.21929193,0.19020613,0.15651289,0.34619826,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/185351_rj185.65.ech,,,,,,,,,,,,,,,,,0.166568734,0.450475266
811,811,HD 203471,5425.001,3.715887,5.851205349,-0.10163609,0.017061085,0.029716989,-0.1348363,-0.076154284,-0.122804865,-0.12963033,0.010792077,-0.010426328,-0.1061488,-0.03688028,-0.10421922,-0.019949079,-0.07192592,0.08564594,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/203471_rj55.962.ech,,,,,,,,,,,,,,,,,-0.046609517,0.223336712
895,895,HD 11288,5199.7935,3.448819,5.495494843,-0.04497835,0.07359207,0.10304366,-0.034647807,-0.014879905,-0.029909298,-0.07908371,0.17861088,0.096080914,0.021321885,0.13553676,0.09662484,0.15813003,0.0693537,0.41324556,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/11288_rj62.171.ech,,,,,,,,,,,,,,,,,0.088696049,0.395606328
552,552,HD 2331,5960.0767,4.255472,2.16828084,0.067195356,0.21168704,0.13272722,0.11937186,0.110851854,0.15516508,0.10599428,0.16079366,0.12639943,0.09567153,0.12387763,0.09130911,0.12930547,0.13266565,0.13772574,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/2331_rj19.1053.ech,,,,,,,,,,,,,,,,,0.091104571,0.12963453
1099,1099,Kepler-103,5895.3955,4.1354,3.332809043,0.07906044,0.14745009,0.18550332,0.15923913,0.08534764,0.12745374,0.12745512,0.14013742,0.11522916,0.11416467,0.1074313,0.14546624,0.13274801,0.15641585,0.102539,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K00108_rj97.2796.ech,,,,,,,,,,,,,,,,,0.192141998,0.109157085
167,167,HD 7924,5136.2744,4.5506935,0.155453592,-0.17563209,-0.2576145,-0.12261171,-0.18760745,-0.12372827,-0.12759985,-0.11331934,-0.12212945,-0.11195343,-0.11593266,-0.15752742,-0.21801716,-0.15709092,-0.1653803,-0.1437619,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/7924_rj13.2095.ech,,,,,,,,,,,,,,,,,-0.197181377,-0.277893128
600,600,HD 154144,6079.679,4.227019,8.127171516,0.2551055,0.55234784,0.41290447,0.4811269,0.23859707,0.37213853,0.31384146,0.4136149,0.35667652,0.39077356,0.35719794,0.47926748,0.3608044,0.35674772,0.3044225,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/154144_rj20.845.ech,,,,,,,,,,,,,,,,,0.331680528,0.317504056
1009,1009,HD 106270,5509.1685,3.7194986,3.479729652,-0.04535362,-0.03674119,0.031245397,-0.049017966,0.003957302,-0.009348616,-0.05155334,0.09621303,0.061309617,-0.02813501,0.04840236,0.005987873,0.07436207,0.037281096,0.27842832,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/106270_rj70.1383.ech,,,,,,,,,,,,,,,,,0.058965717,0.237988506
457,457,HD 82328,6182.5776,3.7580714,6.760649749,-0.22049652,0.24350786,0.1956257,-0.17553787,-0.16642442,-0.38967037,-0.11381326,0.012340111,0.036769077,-0.14843379,-0.04344053,-0.42262644,-0.06759307,-0.24081069,0.012482256,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/82328_rj185.872.ech,,,,,,,,,,,,,,,,,-0.213174172,-0.04790442
83,83,HTR213-008,5965.075,4.267833,1.378296733,0.083292425,0.041726466,0.12154293,0.10775093,0.10020749,0.11094001,0.08638728,0.11243237,0.09521667,0.07631058,0.09757052,0.06982862,0.103050336,0.10350284,0.15024884,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HTR213-008_rj113.115.ech,,,,,,,,,,,,,,,,,0.105282106,0.267455186
1043,1043,HD 128311,4917.8555,4.4939766,3.564452736,0.099452406,-0.007366747,0.07376875,0.14091563,0.080560945,0.11439565,0.17590475,0.21348599,0.13749936,0.12716803,0.15104865,0.1699606,0.18133947,0.123890474,0.1026898,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/128311_rj72.442.ech,,,,,,,,,,,,,,,,,0.110210963,0.095224224
171,171,HD 14412,5373.9717,4.6198444,0.100000007,-0.4242034,-0.63887995,-0.2722386,-0.49613172,-0.38880098,-0.42682657,-0.40890867,-0.4310574,-0.39988488,-0.45467436,-0.4979913,-0.63217205,-0.4839741,-0.4835458,-0.40952468,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/14412_rj13.2112.ech,,,,,,,,,,,,,,,,,-0.50397775,-0.445918519
860,860,HD 61005,5503.95,4.507543,9.136792183,-0.046863213,-0.09496994,0.032877136,-0.08012158,-0.050171822,-0.07827304,-0.006807419,0.1255238,0.06096391,0.029479317,0.058402732,-0.008841286,0.07600103,-0.04352604,0.1211809,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/61005_rj61.799.ech,,,,,,,,,,,,,,,,,-0.032188046,0.135753969
1151,1151,HD 26151,5324.5625,4.378216,1.859748563,0.21095482,0.31620476,0.22437713,0.33343172,0.2251814,0.2728024,0.24268582,0.23541284,0.24545512,0.24687894,0.24781069,0.2961587,0.25157246,0.26732937,0.15357842,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/26151_rj85.325.ech,,,,,,,,,,,,,,,,,0.297932716,0.179415449
153,153,KIC-10730618,6318.18,4.021966,0.100000001,-0.039644822,-0.147549,0.17759451,-0.035884634,-0.022511672,-0.07223894,0.03238912,0.056154013,0.058772653,0.011846323,0.046012156,-0.15151319,0.043501563,-0.05175114,0.09321378,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/KIC10730618_rj128.155.ech,,,,,,,,,,,,,,,,,-0.061062096,-0.012390752
952,952,HD 50499,5963.3135,4.1968822,3.847400199,0.24219126,0.47344154,0.3430004,0.46411368,0.27876577,0.32847208,0.32256043,0.318251,0.28484145,0.26313204,0.31675968,0.4413849,0.3233181,0.38291028,0.2659568,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/50499_rj63.1088.ech,,,,,,,,,,,,,,,,,0.367772983,0.256879762
1159,1159,TYC 2634-1087-1,5833.4204,4.336628,2.300871849,0.08294024,0.1067732,0.09594734,0.11721214,0.10022915,0.086229935,0.12688743,0.13333566,0.102792956,0.10514582,0.11192574,0.11229833,0.11204543,0.10537613,0.123809785,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HAT5_rj87.432.ech,,,,,,,,,,,,,,,,,0.038068614,0.124590306
757,757,HD 16141,5730.459,4.1034527,2.389615437,0.05673187,0.10367847,0.12490289,0.022488013,0.082483076,0.09980313,0.08044295,0.12922621,0.11315958,0.036520265,0.11464596,0.11219253,0.1298604,0.120236255,0.059667215,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/16141_rj50.250.ech,,,,,,,,,,,,,,,,,,
326,326,HD 183216,6021.9326,4.4269614,5.42372942,0.13800225,0.22071467,0.18289027,0.1850003,0.13933583,0.16906333,0.1763641,0.23317651,0.18904611,0.21937695,0.23972768,0.2185016,0.22626473,0.19373238,0.21030168,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/183216_rj152.713.ech,,,,,,,,,,,,,,,,,,
928,928,HD 30856,4895.2583,3.2037764,1.368913174,-0.24047899,0.077400774,-0.12956113,-0.11130723,-0.09023523,-0.055896178,-0.20618448,-0.0634376,-0.057351418,-0.113975994,-0.06789568,-0.012488037,-0.023014188,-0.019543901,0.10288262,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/30856_rj62.240.ech,,,,,,,,,,,,,,,,,,
422,422,HD 171238,5440.3257,4.4751987,1.871179938,0.121248566,0.18963598,0.15669355,0.2129038,0.13440208,0.16816594,0.18009932,0.20767745,0.17764859,0.18017659,0.2067794,0.24017191,0.20028645,0.19567677,0.15377489,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/171238_rj181.79.ech,,,,,,,,,,,,,,,,,,
1097,1097,HD 145428,4779.0493,3.1349106,0.699613631,-0.12659429,0.015264064,0.12330359,-0.14888212,-0.077514395,0.030521786,-0.21190871,-0.115590975,0.017483912,-0.1093527,-0.21270835,-0.21525136,-0.16492368,-0.09636527,-0.10517573,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/145428_rj76.2065.ech,,,,,,,,,,,,,,,,,,
223,223,HD 223315,5637.748,4.4275074,2.207569322,0.19758224,0.27482063,0.1923546,0.30738524,0.23472138,0.2812938,0.27417648,0.28023654,0.2589523,0.27262372,0.2872213,0.34459087,0.28009507,0.30441755,0.2365645,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/223315_rj134.401.ech,,,,,,,,,,,,,,,,,,
1155,1155,HD 46375,5243.272,4.434669,1.28168537,0.19601268,0.29671097,0.21938857,0.34478396,0.22507344,0.2878385,0.23433952,0.22556868,0.24101609,0.2656485,0.24124822,0.29533106,0.24082083,0.27253765,0.12916754,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/46375_rj85.338.ech,,,,,,,,,,,,,,,,,,
553,553,HD 8828,5376.769,4.4844894,0.100000001,-0.1622615,-0.2239798,-0.078965,-0.20254402,-0.11896414,-0.11971053,-0.11047824,-0.133502,-0.12779452,-0.13504946,-0.1581476,-0.22753622,-0.1566846,-0.17329608,-0.19350138,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/8828_rj19.1054.ech,,,,,,,,,,,,,,,,,,
332,332,KIC-7940546,6213.706,3.942343,6.931128025,-0.19581424,0.0682814,0.15644832,-0.16166177,-0.1201148,-0.33632806,-0.059367847,-0.005557712,0.039785072,-0.09813877,-0.040189672,-0.3494665,-0.045956727,-0.16735433,-0.033453405,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/KIC7940546_rj152.86.ech,,,,,,,,,,,,,,,,,,
518,518,HD 16275,5780.5757,4.2982235,2.569506884,0.22106314,0.30969805,0.25104928,0.37776285,0.24981785,0.28697306,0.28672415,0.297462,0.2472229,0.25977898,0.30120707,0.38504702,0.29743242,0.34174109,0.26532882,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/16275_rj187.85.ech,,,,,,,,,,,,,,,,,,
190,190,HD 219623,6059.564,4.2074084,4.718193054,0.030329455,0.14081717,0.18573225,0.052740008,0.07075406,0.062025145,0.09677073,0.13715194,0.10676371,0.11535187,0.0999648,0.03126062,0.110757194,0.06919235,0.109860815,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/219623_rj130.1517.ech,,,,,,,,,,,,,,,,,,
5,5,HD 51046,5646.279,4.47065,0.100000001,-0.033663273,-0.062230982,-0.03366263,-0.04769346,-0.00239592,0.00378897,0.004390107,0.007664971,-0.007620739,0.011462875,-0.010048576,-0.03145191,-0.009809536,-0.020752098,0.014738753,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/51046_rj04.875.ech,,,,,,,,,,,,,,,,,,
833,833,HD 190406,5940.8545,4.4025607,2.305135609,0.063235864,0.054147888,0.05984218,0.032766018,0.06093497,0.04711096,0.054548573,0.08665114,0.043496452,0.05023691,0.09183028,0.052390322,0.07471278,0.055909507,0.11516576,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/190406_rj59.1923.ech,,,,,,,,,,,,,,,,,,
349,349,HD 196201,5417.929,4.4865437,1.43836987,-0.19861874,-0.2787804,-0.10355661,-0.20012914,-0.16285323,-0.15148042,-0.14992547,-0.13412479,-0.14519235,-0.11956169,-0.18607676,-0.28006613,-0.19144484,-0.20863268,-0.14724581,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/196201_rj153.120.ech,,,,,,,,,,,,,,,,,,
775,775,HD 121550,5328.486,4.448352,1.725366235,-0.043231092,-0.050022066,0.004893034,-0.024781227,0.007404551,0.033389155,-0.000776269,0.008002929,0.011307973,0.016721558,-0.004916407,-0.0396611,-0.002701499,-0.014993124,-0.09209204,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/121550_rj50.372.ech,,,,,,,,,,,,,,,,,,
594,594,HD 97854,6006.038,4.1369677,3.973793983,0.17625174,0.40935478,0.31773657,0.34833446,0.19490866,0.26422685,0.23740482,0.2629608,0.23980822,0.1460092,0.25219077,0.3241499,0.26190686,0.30513522,0.27637714,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/97854_rj20.419.ech,,,,,,,,,,,,,,,,,,
449,449,HD 210027,6565.4717,4.251298,0.099999999,-0.3848463,0.14368786,0.052207522,-0.15153305,-0.020866036,-0.28479055,-0.004920527,-0.024600461,0.10281283,-0.08116348,-0.05169216,-0.22171366,-0.033098675,-0.049713068,0.12966451,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/210027_rj185.765.ech,,,,,,,,,,,,,,,,,,
1070,1070,HD 106279,4928.729,2.7893546,2.461268663,-0.35720342,-0.014956385,-0.15790704,-0.29003412,-0.26622707,-0.21653132,-0.3700924,-0.10543185,-0.117551856,-0.29150125,-0.18017833,-0.18702511,-0.07102625,-0.11844635,0.18279243,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/106279_rj72.96.ech,,,,,,,,,,,,,,,,,,
350,350,HD 196885A,6172.4873,4.2226615,6.796066761,0.12287773,0.4072759,0.2836166,0.30952704,0.19787194,0.2561281,0.24824491,0.30739892,0.27839154,0.20934945,0.2775315,0.27558136,0.2836772,0.27835095,0.23960376,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/196885_rj153.121.ech,,,,,,,,,,,,,,,,,,
561,561,HD 110743,5198.522,4.4706616,0.190376967,0.006702143,0.074492335,0.05855356,0.014268055,-0.011564858,-0.013961479,-0.00137308,0.005886152,-0.014969219,-0.020836242,-0.004930817,-0.014212552,0.002809942,-0.020605847,0.31019017,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/110743_rj19.940.ech,,,,,,,,,,,,,,,,,,
486,486,HD 67458,5881.1123,4.457291,1.2024225,-0.120982595,-0.18412706,-0.09204452,-0.23301259,-0.12602821,-0.16176689,-0.11866787,-0.119867586,-0.112150714,-0.10610031,-0.16393872,-0.303994,-0.15049048,-0.18507837,-0.10207985,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/67458_rj187.172.ech,,,,,,,,,,,,,,,,,,
817,817,HTR341-004,5981.9854,4.4507537,8.158699036,0.124112375,-0.008974819,0.20188093,0.116920725,0.13378365,0.102042586,0.15020159,0.2567662,0.25578266,0.2307845,0.24289332,0.17760317,0.22108763,0.16119027,0.23848169,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HTR341-004_rj55.996.ech,,,,,,,,,,,,,,,,,,
502,502,HD 233641,6012.525,3.9163392,5.982913971,-0.121609606,-0.20533203,0.0474678,-0.0899041,-0.112563014,-0.20514153,-0.13629189,0.013504867,-0.042072088,-0.24824159,-0.06461698,-0.29810917,-0.06639265,-0.15223792,-0.016678384,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/233641_rj187.382.ech,,,,,,,,,,,,,,,,,,
434,434,HD 34538,4859.1265,3.058036,1.723724893,-0.3062387,-0.15092096,-0.10290297,-0.324737,-0.19619913,-0.16458009,-0.3544871,-0.15165281,-0.14220342,-0.26492342,-0.25070038,-0.26711062,-0.1886161,-0.1987844,-0.097968906,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/34538_rj185.1118.ech,,,,,,,,,,,,,,,,,,
806,806,HD 126053,5714.896,4.536781,0.099999996,-0.27289635,-0.35079145,-0.1565047,-0.3850491,-0.24994735,-0.2688709,-0.24733649,-0.30221367,-0.22710808,-0.28094932,-0.36172104,-0.52010703,-0.3482632,-0.3704879,-0.41431394,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/126053_rj55.905.ech,,,,,,,,,,,,,,,,,,
726,726,HD 234314,5566.0767,4.0903316,2.165640831,0.12848859,0.11791183,0.25263494,0.10089083,0.16918564,0.24601212,0.16520649,0.16207169,0.2043292,0.15392058,0.11959328,0.10004404,0.13783205,0.16078658,0.09280856,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/234314_rj32.1749.ech,,,,,,,,,,,,,,,,,,
925,925,HD 22844,5191.1,3.6616852,1.935360193,0.055240113,0.18355006,0.062039003,0.16435835,0.11373371,0.1361908,0.076148644,0.21477857,0.16184494,0.11785668,0.21440727,0.28853723,0.22771701,0.21122769,0.29229474,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/22844_rj62.222.ech,,,,,,,,,,,,,,,,,,
311,311,HD 76218,5332.2563,4.5010934,4.667385101,-0.0757068,-0.19331989,5.89E-05,-0.13283825,-0.079090446,-0.10915655,-0.040554978,0.035315685,-0.02447198,-0.060776472,-0.003997609,-0.1001904,-0.008625791,-0.096452646,0.0912002,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/76218_rj151.95.ech,,,,,,,,,,,,,,,,,,
948,948,HD 212291,5598.209,4.5538282,0.860584025,-0.18598351,-0.29016453,-0.11998136,-0.250438,-0.14938846,-0.2017511,-0.15686786,-0.14222373,-0.15724194,-0.15332101,-0.16308235,-0.29634836,-0.18146095,-0.22845063,-0.10088928,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/212291_rj63.1003.ech,,,,,,,,,,,,,,,,,,
1120,1120,HTR161-014,6087.627,4.385191,0.443641307,-0.08640045,-0.0518436,-0.11149417,-0.1935403,-0.15271069,-0.23732549,-0.18483812,-0.17597184,-0.14012192,-0.15751757,-0.17651683,-0.31249,-0.19072738,-0.22306243,-0.17259642,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HTR161-014_rj81.1427.ech,,,,,,,,,,,,,,,,,,
377,377,HIP 6339,5029.0205,4.550118,2.001902559,0.1328248,0.15626067,0.18813142,0.15947741,0.081972435,0.08980403,0.13142973,0.10095821,0.082871474,0.10641426,0.10629724,0.13836268,0.124699384,0.10024105,-0.19346595,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HIP6339_rj159.137.ech,,,,,,,,,,,,,,,,,,
1129,1129,HD 31451,4921.1763,3.3363123,0.696099728,-0.18726946,0.10220605,-0.074978694,-0.062893145,-0.052166678,-0.018127888,-0.16258955,-0.034557156,-0.016672112,-0.089275025,-0.04603204,0.043208152,-0.007587299,-0.00442259,0.0342288,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/31451_rj82.786.ech,,,,,,,,,,,,,,,,,,
314,314,HD 185374,5908.9976,3.89884,4.016498597,0.2405066,0.57189375,0.35857874,0.52801424,0.217137,0.30040145,0.3032308,0.3413661,0.3060051,0.20469712,0.3253059,0.4054948,0.34502885,0.3802386,0.6536482,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K01924_rj152.499.ech,,,,,,,,,,,,,,,,,,
703,703,HD 163607,5522.295,3.9671474,0.337712382,0.1503994,0.2220565,0.20036404,0.16490494,0.15336454,0.1758311,0.14611664,0.18833536,0.17761959,0.12910381,0.16817887,0.18391284,0.18968825,0.18583766,0.167671,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/163607_rj32.1332.ech,,,,,,,,,,,,,,,,,,
504,504,HD 59747,5106.0103,4.5444217,1.879082799,-0.007827116,-0.0810366,0.03063057,-0.047945306,-0.02049061,-0.015851341,0.03769738,0.0840081,0.025498107,0.025295906,0.06818411,0.022852123,0.059355587,-0.015785962,0.12689734,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/59747_rj187.387.ech,,,,,,,,,,,,,,,,,,
300,300,HD 133295,6089.864,4.4538035,9.663642883,0.014590563,0.2355437,0.0834464,-0.06883641,-0.009154573,-0.13746005,0.007114116,0.10143628,0.08262397,0.014851432,0.09191531,-0.072308525,0.077263676,-0.037768688,0.14044908,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/133295_rj150.504.ech,,,,,,,,,,,,,,,,,,
221,221,HD 223498,5512.103,4.3497295,1.561715133,0.09625438,0.09129142,0.13954775,0.09034525,0.10800882,0.1389239,0.13492909,0.12297639,0.1155884,0.10577462,0.13593344,0.12820116,0.13596173,0.11897761,0.043220595,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/223498_rj134.393.ech,,,,,,,,,,,,,,,,,,
1036,1036,HD 93864,4965.1245,3.3848546,0.100000001,-0.29179943,-0.0869036,-0.12073386,-0.23421061,-0.13450456,-0.1148755,-0.26757383,-0.13703874,-0.10620819,-0.18926139,-0.17701598,-0.17224415,-0.14442044,-0.13266695,-0.08905876,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/93864_rj72.385.ech,,,,,,,,,,,,,,,,,,
1039,1039,HD 109218,5232.9077,3.6314085,0.589322031,-0.20998698,-0.20062786,-0.09095763,-0.18422721,-0.114598505,-0.15180579,-0.19262095,-0.06314559,-0.09461569,-0.14366175,-0.099086925,-0.1445587,-0.07645113,-0.11367074,0.10206266,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/109218_rj72.388.ech,,,,,,,,,,,,,,,,,,
587,587,HD 30495,5834.696,4.5255685,3.002411366,-0.018931005,-0.14727706,-0.005682873,-0.08272282,-0.000136417,-0.05336605,-0.003752128,0.05990703,0.02440379,0.057682876,0.063440464,-0.046863638,0.039507534,-0.037187215,0.15294684,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/30495_rj195.502.ech,,,,,,,,,,,,,,,,,,
578,578,HD 202575,4729.614,4.5017605,3.330633402,-0.12513965,-0.47230408,-0.22387542,-0.11109985,-0.10967454,-0.11365081,0.04272028,0.023493841,-0.05378069,-0.06583845,-0.09229347,-0.0992496,-0.025251806,-0.10563594,-0.19665429,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/202575_rj193.303.ech,,,,,,,,,,,,,,,,,,
157,157,KIC-11717120,5044.0933,3.7233217,0.100000001,-0.28431633,-0.30251688,-0.037000965,-0.34139255,-0.2065467,-0.16558103,-0.28769535,-0.24217251,-0.16841614,-0.24075004,-0.33410835,-0.42374948,-0.29430106,-0.28581846,-0.25254282,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/KIC11717120_rj128.498.ech,,,,,,,,,,,,,,,,,,
310,310,HD 134319,5733.1904,4.5398545,10.67446041,-0.016601635,-0.04536659,0.033929754,-0.12075761,-0.06718657,-0.11088539,-0.03486486,0.09529829,0.060065676,0.041837,0.05389929,-0.052681,0.042862415,-0.07305922,0.104097396,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/134319_rj151.111.ech,,,,,,,,,,,,,,,,,,
212,212,KOI-273,5640.6123,4.2880707,2.216295004,0.18351579,0.3219421,0.16839187,0.3702686,0.18074866,0.24732736,0.2169417,0.18995647,0.17439428,0.17984743,0.20194232,0.2997854,0.21086259,0.25147718,0.09579685,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K00273_rj131.696.ech,,,,,,,,,,,,,,,,,,
369,369,HD 223869,4891.8965,3.3127053,1.106363058,-0.08857973,0.22747198,0.017108265,0.059322745,0.038972452,0.1127035,-0.05726012,0.066617824,0.07013529,0.008720882,0.07446453,0.18887511,0.11862989,0.12044452,0.14371091,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/223869_rj156.1781.ech,,,,,,,,,,,,,,,,,,
